experiment_id,arm,record,seed,macro_f1_present,source_change,used_bytes,replay_items
E17,A4,117,44,0.999026,-0.0265,16208,62
E17,A4,117,45,0.999514,-0.002,16208,62
E17,A4,117,46,0.499514,0.0005,16208,62
E17,A4,121,42,0.555063,-0.0271,16208,62
E17,A4,121,43,0.666544,0.0045,16208,62
E17,A4,121,44,0.666051,-0.0389,16208,62
E17,A4,121,45,0.666544,0.0011,16208,62
E17,A4,121,46,0.55494,-0.0076,16208,62
E17,A4,123,42,1.0,-0.0568,16208,62
E17,A4,123,43,0.999753,0.0041,16208,62
E17,A4,123,44,0.999505,0.0051,16208,62
E17,A4,123,45,0.999505,0.0033,16208,62
E17,A4,123,46,0.999505,-0.0008,16208,62
E17,A4,200,42,0.722119,0.0085,16208,62
E17,A4,200,43,0.721144,0.0094,16208,62
E17,A4,200,44,0.730024,-0.0014,16208,62
E17,A4,200,45,0.726191,-0.0087,16208,62
E17,A4,200,46,0.716728,-0.0112,16208,62
E17,A4,210,42,0.708118,-0.059,16208,62
E17,A4,210,43,0.75488,-0.0199,16208,62
E17,A4,210,44,0.674592,-0.0029,16208,62
E17,A4,210,45,0.730423,-0.0574,16208,62
E17,A4,210,46,0.789187,-0.0283,16208,62
E17,A4,212,42,0.998883,-0.0024,16208,62
E17,A4,212,43,0.998883,0.0082,16208,62
E17,A4,212,44,0.998883,-0.0322,16208,62
E17,A4,212,45,0.998883,0.0021,16208,62
E17,A4,212,46,0.998883,0.001,16208,62
E17,A4,213,42,0.582943,-0.1354,16208,62
E17,A4,213,43,0.577976,-0.0699,16208,62
E17,A4,213,44,0.561042,-0.0844,16208,62
E17,A4,213,45,0.573588,-0.1035,16208,62
E17,A4,213,46,0.550303,-0.0589,16208,62
E17,A4,214,42,0.997462,-0.0868,16208,62
E17,A4,214,43,0.997462,-0.0402,16208,62
E17,A4,214,44,0.994738,-0.0407,16208,62
E17,A4,214,45,0.998567,-0.0629,16208,62
E17,A4,214,46,0.986086,-0.0214,16208,62
E17,A4,219,42,0.625722,-0.0036,16208,62
E17,A4,219,43,0.644204,-0.0369,16208,62
E17,A4,219,44,0.659015,-0.0387,16208,62
E17,A4,219,45,0.638184,-0.0085,16208,62
E17,A4,219,46,0.653275,-0.0255,16208,62
E17,A4,221,42,0.999846,-0.0225,16208,62
E17,A4,221,43,0.999691,0.0064,16208,62
E17,A4,221,44,0.999382,0.0081,16208,62
E17,A4,221,45,0.999537,0.0025,16208,62
E17,A4,221,46,0.999691,0.0098,16208,62
E17,A4,222,42,0.710801,-0.0262,16208,62
E17,A4,222,43,0.704932,-0.0259,16208,62
E17,A4,222,44,0.7109,-0.0234,16208,62
E17,A4,222,45,0.694359,0.005,16208,62
E17,A4,222,46,0.659458,-0.006,16208,62
E17,A4,228,42,0.663884,-0.0172,16208,62
E17,A4,228,43,0.66307,-0.0066,16208,62
E17,A4,228,44,0.661592,0.0035,16208,62
E17,A4,228,45,0.659965,0.0071,16208,62
E17,A4,228,46,0.66307,-0.0651,16208,62
E17,A4,231,42,1.0,-0.0298,16208,62
E17,A4,231,43,1.0,0.0124,16208,62
E17,A4,231,44,1.0,-0.0154,16208,62
E17,A4,231,45,1.0,-0.1707,16208,62
